id,scrape_id,last_scraped,source,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_location,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
711454355213571687,20241214212418,2024-12-15,city scrape,"Luxury Apartment, first line",11534712,Raquel,2014-01-22,"Alcúdia, Spain",within an hour,100%,86%,t,22,49,"['email', 'phone', 'work_email']",t,t,"Alcúdia, Illes Balears, Spain",Alcúdia,,39.82399,3.1167,Entire rental unit,Entire home/apt,6,3.5,3,4,$390.00,t,5,15,29,119,2024-12-15,33,12,1,2022-10-14,2024-11-23,4.91,4.85,4.85,4.85,4.94,4.97,4.64,f,22
694786853669348506,20241214212418,2024-12-15,city scrape,"Charming villa, private pool beach within distance",78852496,Bernat,2016-06-20,"Balearic Islands, Spain",within an hour,100%,95%,t,2,2,"['email', 'phone']",t,t,"Cala Sant Vicenç, Illes Balears, Spain",Pollença,,39.9170223,3.0523285,Entire villa,Entire home/apt,6,4,3,5,$450.00,t,0,0,0,200,2024-12-15,20,9,0,2023-06-18,2024-10-12,4.85,4.9,4.85,4.9,4.95,4.75,4.5,f,2
707700178850943318,20241214212418,2024-12-15,city scrape,"4.Apartamento en primera línea , bonitas vistas",401832235,Simon,2021-05-16,"Palma, Spain",within a few hours,75%,29%,f,9,13,['phone'],t,t,,Calvià,,39.51026,2.53838,Entire rental unit,Entire home/apt,6,1,2,5,$78.00,t,30,60,90,168,2024-12-15,8,4,0,2022-10-30,2024-10-08,5,5,4.75,5,5,4.88,5,f,6
707971463159964678,20241214212418,2024-12-15,city scrape,"Villa Mago with private pool , garden, airc, wifi,",22603827,Antonio,2014-10-16,"Pollença, Spain",within a day,75%,29%,f,10,28,"['email', 'phone']",t,t,"Illes Balears, Spain",Pollença,,39.85625,3.04103,Entire chalet,Entire home/apt,4,1,2,3,$400.00,t,27,57,87,362,2024-12-15,2,1,0,2022-09-23,2024-08-03,4.5,5,3.5,5,4,5,4,f,9
708401331443859014,20241214212418,2024-12-15,city scrape,Apartment just 40 m. from the beach. Port Pollensa,49501915,Renthousing,2015-11-20,"Balearic Islands, Spain",within an hour,100%,100%,f,138,204,"['email', 'phone']",t,t,,Pollença,,39.90336,3.07889,Entire rental unit,Entire home/apt,6,2,3,5,$138.00,t,0,0,0,184,2024-12-15,2,2,0,2024-08-16,2024-10-07,4.5,5,5,5,5,5,5,t,136
708402618098347253,20241214212418,2024-12-15,city scrape,"Nice Majorcan country house, Sta. Maria del Camí",49501915,Renthousing,2015-11-20,"Balearic Islands, Spain",within an hour,100%,100%,f,138,204,"['email', 'phone']",t,t,,Santa María del Camí,,39.66414,2.76765,Entire villa,Entire home/apt,6,3,3,4,$236.00,t,17,47,67,261,2024-12-15,5,1,0,2023-04-22,2024-04-27,4.4,3.8,5,4.8,4.2,4.4,4.2,t,136
709087348358698392,20241214212418,2024-12-15,city scrape,Villa Casa Bon Sol,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Capdepera,,39.70231126,3.452139199,Entire villa,Entire home/apt,6,3,3,3,$116.00,t,30,60,90,359,2024-12-15,7,5,0,2022-10-06,2024-10-25,5,5,5,5,5,4.86,5,t,69
709111083745994093,20241214212418,2024-12-15,city scrape,Villa Laiar,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Sencelles,,39.63770681,2.887742621,Entire home,Entire home/apt,6,3,3,6,$413.00,t,29,59,89,364,2024-12-15,1,0,0,2023-08-02,2023-08-02,4,4,4,1,1,3,3,t,69
709141174569402926,20241214212418,2024-12-15,city scrape,Villa Les Oliveres Petites De Un Dormitorio,29955329,Mallorca North Villas,2015-03-24,"Pollença, Spain",within an hour,90%,97%,f,22,46,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.87621,3.01512,Entire cottage,Entire home/apt,2,1,1,1,$107.00,t,18,43,58,270,2024-12-15,0,0,0,,,,,,,,,,t,20
709141413544862763,20241214212418,2024-12-15,city scrape,Villa Can Soler ideal para familias en Alcúdia,29955329,Mallorca North Villas,2015-03-24,"Pollença, Spain",within an hour,90%,97%,f,22,46,"['email', 'phone', 'work_email']",t,t,,Alcúdia,,39.85265,3.12447,Entire villa,Entire home/apt,6,2,3,5,$300.00,t,0,12,42,266,2024-12-15,1,1,0,2024-05-26,2024-05-26,4,3,4,4,5,5,4,t,20
721538573995144482,20241214212418,2024-12-15,city scrape,Finca Ses Pomeres,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Puigpunyent,,39.6213581,2.523313,Entire villa,Entire home/apt,4,1,2,2,$148.00,t,28,58,88,363,2024-12-15,16,9,0,2023-04-02,2024-11-06,5,5,5,5,4.94,4.88,4.88,t,69
694788197989366619,20241214212418,2024-12-15,city scrape,"Tu casa lejos de tu casa, descubre Mallorca en van",37252381,Alex,2015-07-01,"Palma, Spain",N/A,N/A,50%,f,1,1,"['email', 'phone']",t,t,,Palma de Mallorca,,39.53146162,2.729330584,Camper/RV,Entire home/apt,2,1.5,1,1,$130.00,t,30,60,90,365,2024-12-15,6,1,0,2022-09-08,2024-05-24,5,4.83,4.83,5,4.83,5,5,f,1
695308632507097836,20241214212418,2024-12-15,city scrape,Punta Colet,313785862,"Portvil, S.L.U.",2019-12-02,"Cala Sant Vicenç, Spain",within an hour,100%,100%,f,150,207,"['email', 'phone']",t,t,,Pollença,,39.89212,3.03913,Entire villa,Entire home/apt,8,3,4,7,$156.00,t,0,0,0,122,2024-12-15,3,2,0,2022-09-26,2024-10-31,4,3.33,4,4.67,5,4.67,4,t,135
695374411831883321,20241214212418,2024-12-15,city scrape,Apartment Oro del Mar 1a,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Capdepera,,39.65607818,3.438665933,Entire home,Entire home/apt,4,2,2,4,$144.00,t,28,58,88,363,2024-12-15,2,0,0,2022-10-11,2023-07-20,3.5,4,5,4,3.5,5,4.5,t,69
695486260845795125,20241214212418,2024-12-15,city scrape,Sunny flat in Santa Catalina,7021261,Silvia,2013-06-20,"Balearic Islands, Spain",N/A,N/A,67%,f,1,1,"['email', 'phone', 'work_email']",t,t,"Palma, Illes Balears, Spain",Palma de Mallorca,,39.57441,2.63458,Entire condo,Entire home/apt,2,1,2,1,$140.00,t,5,5,19,294,2024-12-15,14,3,0,2023-08-12,2024-09-01,5,5,5,5,5,4.93,5,f,1
711457176697906366,20241214212418,2024-12-15,city scrape,Romantische Villa mit Pool,478682579,Caroline,2022-09-08,,N/A,N/A,50%,f,1,1,"['email', 'phone']",t,t,"Capdepera, Illes Balears, Spain",Capdepera,,39.6486846,3.4324242,Entire villa,Entire home/apt,8,3,4,8,$520.00,t,27,45,58,145,2024-12-15,9,4,0,2023-06-08,2024-08-25,4.78,4.56,4.67,5,5,4.78,4.67,f,1
711496887186113510,20241214212418,2024-12-15,city scrape,luminosa habitación en Santa Catalina,118497806,Vanesa,2017-02-28,"Palma, Spain",within a few hours,88%,97%,t,1,2,"['email', 'phone']",t,t,,Palma de Mallorca,,39.56952,2.63561,Private room in rental unit,Private room,1,1,1,1,$55.00,t,11,41,71,71,2024-12-15,47,20,1,2022-11-13,2024-11-19,4.83,4.89,4.85,4.87,4.94,4.94,4.77,f,1
711929592905761575,20241214212418,2024-12-15,city scrape,Disconnect from City Life: Serene Majorcan Retreat,41863175,Daniel,2015-08-18,"Port d'Alcúdia, Spain",within an hour,100%,99%,f,31,68,"['email', 'phone', 'work_email']",t,t,"Illes Balears, Spain",Alcúdia,,39.84634975,3.135009939,Entire villa,Entire home/apt,4,2,2,3,$590.00,t,0,0,14,150,2024-12-15,9,6,0,2023-05-26,2024-10-28,4.89,4.67,4.89,5,5,4.89,4.89,t,29
712025108294765935,20241214212418,2024-12-15,city scrape,Palma-Altstadt-Stylische Wohnung nahe Plaza Mayor,63843519,Maria,2016-03-21,,within a day,80%,77%,f,5,9,['phone'],t,t,,Palma de Mallorca,,39.57115,2.65331,Entire condo,Entire home/apt,5,2,2,3,$163.00,t,28,58,88,363,2024-12-15,37,5,0,2022-09-18,2024-01-20,4.32,4.46,4.59,4.43,4.32,4.73,4.08,f,5
712039143960659563,20241214212418,2024-12-15,city scrape,Villa with breathtaking views over the port,478786817,Steffen,2022-09-09,,within a few hours,100%,100%,f,2,2,"['email', 'phone']",t,t,"Andratx, Illes Balears, Spain",Andratx,,39.54069,2.39511,Entire villa,Entire home/apt,10,5.5,5,10,"$1,351.00",t,0,0,0,213,2024-12-15,4,2,0,2023-08-12,2024-08-03,5,4.75,5,4.75,5,5,4.75,f,1
712117966351536006,20241214212418,2024-12-15,city scrape,Club del Sol 8: Acogedor Apartamento con Piscina,29955329,Mallorca North Villas,2015-03-24,"Pollença, Spain",within an hour,90%,97%,f,22,46,"['email', 'phone', 'work_email']",t,t,,Pollença,,39.878,3.07973,Entire rental unit,Entire home/apt,2,1,2,3,$91.00,t,30,60,90,331,2024-12-15,5,5,0,2024-04-06,2024-10-13,4.4,4.6,4.6,5,4.4,4.6,4.4,t,20
712145235213501994,20241214212418,2024-12-15,city scrape,Ponent,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Sóller,,39.8010929,2.6942266,Entire rental unit,Entire home/apt,2,1,1,1,$144.00,t,29,59,89,364,2024-12-15,0,0,0,,,,,,,,,,t,69
712668583475262575,20241214212418,2024-12-15,city scrape,Can Masset by Interhome,118347018,Tatiana - Interhome Group,2017-02-27,"Freiburg im Breisgau, Germany",within an hour,100%,92%,f,31,42,"['email', 'phone']",t,t,,Banyalbufar,,39.686914,2.513941,Entire home,Entire home/apt,6,2,3,4,$172.00,t,19,49,67,293,2024-12-15,27,8,0,2022-10-13,2024-11-09,4.52,4.52,4.46,4.33,4.33,4.78,4.33,t,28
713007441515243178,20241214212418,2024-12-15,previous scrape,Finca SaCova con Piscina Privada,261393675,Maria,2019-05-12,"Son Serra de Marina, Spain",within an hour,100%,99%,f,57,63,"['email', 'phone']",t,t,"Illes Balears, Spain",Petra,,39.59836,3.10594,Entire cottage,Entire home/apt,4,,2,,,t,0,0,0,0,2024-12-15,18,10,0,2023-05-30,2024-10-25,4.44,4.39,4.56,4.67,4.83,4.61,4.17,f,43
721599776967739890,20241214212418,2024-12-15,previous scrape,Hotel Bellavista Double Room with balcony,480146861,Hotel Bellavista,2022-09-19,,within an hour,90%,100%,f,6,6,"['email', 'phone']",t,t,"Es Pelats, Illes Balears, Spain",Capdepera,,39.71341,3.46312,Room in hotel,Private room,2,,1,,,t,0,0,0,184,2024-12-15,104,92,0,2023-05-12,2024-10-25,4.34,4.42,4.46,4.82,4.55,4.54,4.26,t,6
721803781184358660,20241214212418,2024-12-15,city scrape,"Preciosa finca con jardines, piscina y wifi gratis",445329021,Maria Magdalena,2022-02-16,"Palma, Spain",N/A,N/A,100%,f,1,1,"['email', 'phone']",t,t,,Santa María del Camí,,39.66114394,2.785934396,Entire villa,Entire home/apt,8,3,4,6,$120.00,t,0,0,28,170,2024-12-15,9,4,0,2023-05-15,2024-10-22,5,4.78,5,5,5,4.89,5,f,1
721861822742696617,20241214212418,2024-12-15,city scrape,Casa Suliar-Ferienhaus+Ausblick+Gemeinschaftspool,21311145,Uwe,2014-09-14,,within an hour,100%,92%,f,1,1,"['email', 'phone']",f,t,,Sóller,,39.8037329,2.6973858,Entire home,Entire home/apt,6,3,3,5,$300.00,t,30,60,83,333,2024-12-15,16,7,0,2023-04-09,2024-11-03,5,5,4.94,5,5,4.94,4.88,t,1
722180157147057763,20241214212418,2024-12-15,city scrape,BeOnHolidays Can Perxota,464210090,BeOnHolidays,2022-06-14,"Peguera, Spain",within an hour,67%,93%,f,3,3,"['email', 'phone', 'work_email']",t,t,"Sant Elm, Balearic Islands, Spain",Andratx,,39.5791781,2.3612934,Entire villa,Entire home/apt,8,3,4,6,$498.00,t,0,0,0,210,2024-12-15,8,4,0,2023-07-08,2024-07-31,4.75,4.5,4.13,5,5,5,4.75,t,3
722210164504987296,20241214212418,2024-12-15,previous scrape,Hotel Bellavista Family Room,480146861,Hotel Bellavista,2022-09-19,,within an hour,90%,100%,f,6,6,"['email', 'phone']",t,t,"Es Pelats, Illes Balears, Spain",Capdepera,,39.71367,3.46277,Room in hotel,Private room,3,,1,,,t,0,0,0,174,2024-12-15,6,5,0,2023-05-15,2024-09-23,4.5,4.5,4.67,4.83,4.83,4.67,4.5,t,6
722219408170556038,20241214212418,2024-12-15,city scrape,"""NEW"" Casa Mara -Pollenca, Mallorca",97222654,Best Holiday Homes Limited,2016-09-29,,within a day,75%,80%,f,491,1067,"['email', 'phone']",t,t,"Pollença, Illes Balears, Spain",Pollença,,39.8646,3.07285,Entire villa,Entire home/apt,6,2,3,5,$194.00,t,0,0,0,155,2024-12-15,0,0,0,,,,,,,,,,f,239
722270462277214681,20241214212418,2024-12-15,city scrape,"Finca SON SERRA, house for 4, with pool near Buger",66176030,Smilevillas,2016-04-07,Spain,within an hour,84%,94%,f,188,243,"['email', 'phone', 'work_email']",t,t,,Búger,,39.75902,2.97468,Entire villa,Entire home/apt,4,1,2,3,$500.00,t,0,0,0,211,2024-12-15,1,0,0,2023-08-30,2023-08-30,5,5,5,5,5,5,5,t,184
722786721806017003,20241214212418,2024-12-15,city scrape,Villa Font de sa Cala,469211146,Holidu,2022-07-13,"Madrid, Spain",within an hour,100%,99%,f,542,1096,"['email', 'phone']",t,t,,Capdepera,,39.67497879,3.451348593,Entire villa,Entire home/apt,6,4,3,3,$423.00,t,30,60,90,365,2024-12-15,3,0,0,2023-06-22,2023-08-22,5,5,4.67,5,5,4.67,4.67,t,57
722840230052841808,20241214212418,2024-12-15,city scrape,Hort des Xilindro by Interhome,107259109,Miguel - Interhome,2016-12-14,Spain,within an hour,100%,99%,f,57,114,"['email', 'phone']",t,t,,Alcúdia,,39.85251,3.10899,Entire home,Entire home/apt,8,2,4,6,$464.00,t,0,0,0,195,2024-12-15,0,0,0,,,,,,,,,,t,57
695549114764547899,20241214212418,2024-12-15,city scrape,Fabulous Mallorca Finca with amazing garden,62962268,Andrew,2016-03-14,"England, United Kingdom",within a day,100%,100%,f,1,1,"['email', 'phone']",f,t,"Binissalem, Illes Balears, Spain",Binissalem,,39.67861,2.82833,Entire villa,Entire home/apt,10,5,5,6,"$1,350.00",t,23,53,83,245,2024-12-15,0,0,0,,,,,,,,,,f,1
722878900995556375,20241214212418,2024-12-15,city scrape,Great penthouse with pool and private roof terrace,273470030,Miriam Stina,2019-07-04,"Snekkersten, Denmark",within an hour,100%,100%,f,1,1,"['email', 'phone']",t,t,"Cala D'or, Illes Balears, Spain",Santanyí,,39.3715292,3.2202717,Entire rental unit,Entire home/apt,4,2,2,3,$142.00,t,23,53,76,241,2024-12-15,18,9,0,2023-07-18,2024-10-11,4.67,4.72,4.28,4.78,4.89,4.56,4.61,t,1
722926074033358005,20241214212418,2024-12-15,city scrape,Beautiful villa for 8 people close to Pollensa,49501915,Renthousing,2015-11-20,"Balearic Islands, Spain",within an hour,100%,100%,f,138,204,"['email', 'phone']",t,t,,Pollença,,39.891,3.04284,Entire villa,Entire home/apt,8,3,4,7,$228.00,t,0,0,0,122,2024-12-15,8,5,0,2023-05-02,2024-10-13,5,4.75,5,5,5,4.63,4.88,t,136
723104318791696490,20241214212418,2024-12-15,city scrape,Acogedora casita con piscina cerca del pueblo.,5728777,Margarita,2013-04-02,"Balearic Islands, Spain",within an hour,100%,100%,t,2,3,"['email', 'phone']",t,t,"Pollença, Balearic Islands, Spain",Pollença,,39.884515,3.020134,Entire vacation home,Entire home/apt,2,1,1,1,$101.00,t,9,33,59,239,2024-12-15,59,32,1,2022-11-10,2024-11-17,4.86,4.86,4.75,4.81,4.97,4.85,4.63,t,2
723827454310592234,20241214212418,2024-12-15,city scrape,Boho Style Haus mit großen Garten,64419152,Elke,2016-03-25,"Munich, Germany",within an hour,100%,100%,f,1,1,"['email', 'phone']",t,t,,Llucmajor,,39.36573,2.87113,Entire home,Entire home/apt,4,2,2,2,$183.00,t,28,56,80,237,2024-12-15,16,7,0,2023-05-22,2024-10-20,4.88,4.94,4.81,4.75,5,4.5,4.63,f,1
725039002352952271,20241214212418,2024-12-15,city scrape,"""NEW"" Casa Abril - Pollenca, Mallorca",97222654,Best Holiday Homes Limited,2016-09-29,,within a day,75%,80%,f,491,1067,"['email', 'phone']",t,t,"Alcúdia, Balearic Islands, Spain",Alcúdia,,39.8441,3.088,Entire villa,Entire home/apt,6,2,3,5,$194.00,t,0,0,0,128,2024-12-15,0,0,0,,,,,,,,,,f,239
725045353358880276,20241214212418,2024-12-15,city scrape,Villa Can Cosme,131594018,Mallorca Holiday Properties,2017-05-23,"Balearic Islands, Spain",within a few hours,90%,99%,f,74,85,"['email', 'phone', 'work_email']",t,t,,Alcúdia,,39.85345,3.08932,Entire villa,Entire home/apt,8,3,4,7,$269.00,t,0,0,0,215,2024-12-15,3,2,0,2022-09-30,2024-09-25,5,5,5,5,5,5,5,t,69
725200102643358047,20241214212418,2024-12-15,city scrape,"""NEW"" Casa Helena - Pollenca, Mallorca",97222654,Best Holiday Homes Limited,2016-09-29,,within a day,75%,80%,f,491,1067,"['email', 'phone']",t,t,"Pollença, Balearic Islands, Spain",Pollença,,39.90942,3.07422,Entire villa,Entire home/apt,8,3,4,7,$389.00,t,0,0,0,84,2024-12-15,0,0,0,,,,,,,,,,f,239
725230967304279171,20241214212418,2024-12-15,city scrape,"Villa Sun Marina, private pool garden , wifi, air",22603827,Antonio,2014-10-16,"Pollença, Spain",within a day,75%,29%,f,10,28,"['email', 'phone']",t,t,"Illes Balears, Spain",Pollença,,39.85603,3.04473,Entire chalet,Entire home/apt,4,1,2,3,$400.00,t,28,58,88,178,2024-12-15,0,0,0,,,,,,,,,,f,9
713084516603248909,20241214212418,2024-12-15,city scrape,Casa de pueblo cerca de la playa,8253624,Ivan,2013-08-19,"Manacor, Spain",within a day,67%,55%,f,17,20,"['email', 'phone']",t,t,,Manacor,,39.54291,3.33556,Entire cottage,Entire home/apt,4,2,2,3,$200.00,t,30,60,90,208,2024-12-15,3,2,0,2022-09-15,2024-08-19,3.33,3.67,4.33,4.67,3.67,4,3,f,17
714133210081393164,20241214212418,2024-12-15,city scrape,Villa Hostalet,14113470,Neil,2014-04-10,"Burton upon Trent, United Kingdom",within an hour,95%,100%,f,1532,2750,"['email', 'phone']",t,t,"Pollença, Illes Balears, Spain",Pollença,,39.85789,3.03356,Entire villa,Entire home/apt,8,3,4,7,$419.00,t,0,0,0,183,2024-12-15,0,0,0,,,,,,,,,,t,121
714305646342570971,20241214212418,2024-12-15,city scrape,Bini Llor,14113470,Neil,2014-04-10,"Burton upon Trent, United Kingdom",within an hour,95%,100%,f,1532,2750,"['email', 'phone']",t,t,"Sa Pobla, Illes Balears, Spain",Sa Pobla,,39.76957,3.03066,Entire villa,Entire home/apt,8,2,4,6,$400.00,t,0,0,0,125,2024-12-15,0,0,0,,,,,,,,,,t,121
714398231411111237,20241214212418,2024-12-15,city scrape,"""NEW"" Finca Can Olivera - Pollenca, Mallorca",97222654,Best Holiday Homes Limited,2016-09-29,,within a day,75%,80%,f,491,1067,"['email', 'phone']",t,t,,Pollença,,39.85106,3.00475,Entire villa,Entire home/apt,12,4.5,6,1,$428.00,t,0,0,0,99,2024-12-15,0,0,0,,,,,,,,,,f,239
714456312585781568,20241214212418,2024-12-15,city scrape,Villa SaCalma con Piscina Privada Etv/3852,261393675,Maria,2019-05-12,"Son Serra de Marina, Spain",within an hour,100%,99%,f,57,63,"['email', 'phone']",t,t,"Son Serra de Marina, Illes Balears, Spain",Santa Margalida,,39.73423,3.21798,Entire villa,Entire home/apt,6,2.5,3,4,$130.00,t,30,60,90,260,2024-12-15,14,8,0,2023-04-25,2024-10-26,4.71,4.57,4.5,4.93,4.93,4.64,4.29,f,43
715071946018070354,20241214212418,2024-12-15,city scrape,Countryside Finca in Calvià,479344656,Lucas,2022-09-13,,within an hour,100%,N/A,f,1,1,"['email', 'phone']",t,t,,Calvià,,39.56651646,2.537759089,Entire villa,Entire home/apt,16,8,8,8,"$2,100.00",t,0,0,0,157,2024-12-15,0,0,0,,,,,,,,,,t,1
715133664217108440,20241214212418,2024-12-15,city scrape,Casa grande Mallorquina en el centro de Sóller,232209448,Antonio,2018-12-24,"Castellón de la Plana, Spain",a few days or more,40%,77%,f,1,1,"['email', 'phone']",t,t,"Sóller, Illes Balears, Spain",Sóller,,39.76480214,2.716987369,Entire home,Entire home/apt,5,2,4,5,$260.00,t,13,43,73,304,2024-12-15,16,7,0,2023-03-31,2024-10-28,5,4.94,4.69,4.69,4.69,4.94,4.69,f,1
715718111197527769,20241214212418,2024-12-15,city scrape,"""NEW"" Finca Fuentes - Pollenca, Mallorca",97222654,Best Holiday Homes Limited,2016-09-29,,within a day,75%,80%,f,491,1067,"['email', 'phone']",t,t,"Pollensa, Islas Baleares, Spain",Pollença,,39.8532,3.02452,Entire villa,Entire home/apt,8,4,4,5,$311.00,t,0,0,15,242,2024-12-15,0,0,0,,,,,,,,,,f,239
695557864092502016,20241214212418,2024-12-15,city scrape,Aucanada Love Nest,437077560,Pedro,2021-12-22,"London, United Kingdom",within an hour,93%,97%,,17,17,"['email', 'phone']",t,t,"Alcúdia, Illes Balears, Spain",Alcúdia,,39.83803,3.15206,Entire loft,Entire home/apt,2,1,1,1,$148.00,t,18,48,78,336,2024-12-15,9,4,0,2023-07-25,2024-10-03,4.56,4.78,4.33,4.89,5,4.67,3.89,t,7
695609492056578819,20241214212418,2024-12-15,city scrape,Villa Can Demana - Jewel In The Midst Of Nature,13894653,Owl Booking,2014-04-04,"Pollensa, Spain",within an hour,100%,100%,f,85,85,"['email', 'phone']",t,t,,Pollença,,39.85052,3.00965,Entire villa,Entire home/apt,5,2,3,4,$190.00,t,0,0,0,133,2024-12-15,13,8,0,2023-04-02,2024-10-26,4.85,4.92,4.69,5,5,4.38,4.54,t,85
734545252653744369,20241214212418,2024-12-15,city scrape,Elegant and Stylish Loft In Palma,25012565,Elvira,2014-12-19,"Palma, Spain",within a day,100%,100%,f,1,4,"['email', 'phone', 'work_email']",t,t,,Palma de Mallorca,,39.567,2.65355,Entire loft,Entire home/apt,4,2,2,2,$160.00,t,13,13,13,277,2024-12-15,0,0,0,,,,,,,,,,f,1
735144327724187663,20241214212418,2024-12-15,city scrape,Villa  diseño moderno cerca a Rafa Nadal Academy,69214436,Ivan,2016-04-27,"Manacor, Spain",a few days or more,0%,100%,f,1,1,"['email', 'phone']",t,t,"Manacor, Balearic Islands, Spain",Manacor,,39.57653,3.19974,Entire villa,Entire home/apt,8,3,4,4,$221.00,t,0,0,14,289,2024-12-15,8,3,0,2023-07-17,2024-08-12,4.38,4,4,4.5,4.38,4,4.25,f,1
735230143183222148,20241214212418,2024-12-15,city scrape,Son Paparra,80839530,Homerti,2016-06-30,,within an hour,99%,95%,f,1100,2680,"['email', 'phone', 'work_email']",t,t,,Inca,,39.72797,2.90699,Entire villa,Entire home/apt,4,2,2,3,$277.00,t,23,53,83,298,2024-12-15,15,6,0,2022-11-15,2024-11-08,3.93,4.2,3.73,3.8,4.67,4.27,3.93,t,803
735233139704594695,20241214212418,2024-12-15,city scrape,"""NEW"" Casa Beltran - Polenca, Mallorca",97222654,Best Holiday Homes Limited,2016-09-29,,within a day,75%,80%,f,491,1067,"['email', 'phone']",t,t,"Inca, Islas Baleares, Spain",Pollença,,39.89083,3.0456,Entire villa,Entire home/apt,8,4,4,6,$279.00,t,0,0,0,116,2024-12-15,0,0,0,,,,,,,,,,f,239
716486227778892009,20241214212418,2024-12-15,city scrape,Villa Agusmar,432584184,Holidu,2021-11-19,"Madrid, Spain",within an hour,100%,100%,f,482,973,"['email', 'phone']",t,t,,Llucmajor,,39.4903966,2.7385947,Entire villa,Entire home/apt,10,6,5,6,$458.00,t,27,57,87,362,2024-12-15,1,0,0,2023-04-01,2023-04-01,5,5,5,5,5,5,5,t,69
716543552731399925,20241214212418,2024-12-15,city scrape,Preciosa habitacion con bano privado,431694728,Mediterranea,2021-11-13,"Palma Nova, Spain",within an hour,100%,98%,f,2,2,"['email', 'phone']",t,t,"Palmanova, Islas Baleares, Mallorca, Spain",Calvià,,39.5211303,2.5368555,Private room,Private room,2,1,1,1,$50.00,t,19,25,48,275,2024-12-15,75,31,1,2022-09-21,2024-11-27,4.73,4.77,4.8,4.79,4.88,4.95,4.72,t,2
716804895427188286,20241214212418,2024-12-15,city scrape,Amplio apartamento en Palma centro,30655812,Rafael,2015-04-05,"Palma, Spain",N/A,N/A,100%,t,1,2,"['email', 'phone']",t,t,"Palma, Illes Balears, Spain",Palma de Mallorca,,39.571,2.67318,Entire rental unit,Entire home/apt,6,2,4,4,$127.00,t,13,43,73,348,2024-12-15,4,1,0,2023-05-17,2024-03-08,5,5,5,5,5,5,5,f,1
